GBHS23160-19;Homo sapiens
GBHS32946-19;Homo sapiens
GBHS23130-19;Homo sapiens
GBHS22515-19;Homo sapiens
GBHS31014-19;Homo sapiens
GBHS31178-19;Homo sapiens
GBHS21159-19;Homo sapiens
GBHS22259-19;Homo sapiens
GBHS24056-19;Homo sapiens
GBHS25272-19;Homo sapiens
GBHS27236-19;Homo sapiens
GBHS26651-19;Homo sapiens
GBHS31388-19;Homo sapiens
GBHS27586-19;Homo sapiens
GBHS24249-19;Homo sapiens
GBHS40891-19;Homo sapiens
GBHS20088-19;Homo sapiens
GBMA11151-15;Homo sapiens
GBHS15858-19;Homo denisova
GBHS15848-19;Homo neanderthalensis
GBHS21589-19;Homo sapiens
GBHS34272-19;Homo sapiens
GBHS35230-19;Homo sapiens
GBHS24450-19;Homo sapiens
GBHS30999-19;Homo sapiens
GBHS30502-19;Homo sapiens
GBHS35404-19;Homo sapiens
GBHS37580-19;Homo sapiens
GBHS22169-19;Homo sapiens
GBHS36135-19;Homo sapiens
GBHS34229-19;Homo sapiens
GBHS34145-19;Homo sapiens
GBHS29066-19;Homo sapiens
GBHS34170-19;Homo sapiens
GBHS37935-19;Homo sapiens
GBHS26816-19;Homo sapiens
GBHS40377-19;Homo sapiens
GBHS33005-19;Homo sapiens
GBHS32746-19;Homo sapiens
GBHS32033-19;Homo sapiens
GBHS15852-19;Homo neanderthalensis
GBHS28952-19;Homo sapiens
GBHS35842-19;Homo sapiens
GBHS40403-19;Homo sapiens
GBMA12398-15;Homo sapiens
GBHS35308-19;Homo sapiens
GBHS36138-19;Homo sapiens
GBHS20255-19;Homo sapiens
GBHS27323-19;Homo sapiens
GBHS31140-19;Homo sapiens
GBHS39706-19;Homo sapiens
GBHS34622-19;Homo sapiens
GBHS34269-19;Homo sapiens
GBHS35252-19;Homo sapiens
GBHS18065-19;Homo sapiens
GBHS5079-09;Homo sapiens
GBMA13186-15;Homo sapiens
GBHS36384-19;Homo sapiens
GBHS39594-19;Homo sapiens
GBMA11316-15;Homo sapiens
GBHS34163-19;Homo sapiens
GBMA14052-15;Homo sapiens
GBHS32937-19;Homo sapiens
GBHS33769-19;Homo sapiens
GBHS22194-19;Homo sapiens
GBHS15850-19;Homo neanderthalensis
GBHS26896-19;Homo sapiens
GBHS26167-19;Homo sapiens
GBHS34275-19;Homo sapiens
GBHS26368-19;Homo sapiens
GBHS22005-19;Homo sapiens
GBMA13110-15;Homo sapiens
GBMA10935-15;Homo sapiens
GBHS32732-19;Homo sapiens
GBMA11150-15;Homo sapiens
GBHS34230-19;Homo sapiens
GBHS30686-19;Homo sapiens
GBHS31609-19;Homo sapiens
GBMA11552-15;Homo sapiens
GBHS19961-19;Homo sapiens
GBHS26976-19;Homo sapiens
GBHS31533-19;Homo sapiens
GBHS29237-19;Homo sapiens
GBHS19900-19;Homo sapiens
GBHS17144-19;Homo sapiens
GBHS33655-19;Homo sapiens
GBHS36570-19;Homo sapiens
GBHS25888-19;Homo sapiens
GBHS35581-19;Homo sapiens
GBHS6396-10;Homo sapiens
GBHS25471-19;Homo sapiens
GBHS39112-19;Homo sapiens
GBHS16992-19;Homo sapiens
GBMA10435-15;Homo sapiens
GBMA13812-15;Homo sapiens
GBHS15854-19;Homo neanderthalensis
GBMA12045-15;Homo sapiens
GBMA12531-15;Homo sapiens
GBHS22376-19;Homo sapiens
GBHS16658-19;Homo sapiens
GBHS28889-19;Homo sapiens
GBHS33704-19;Homo sapiens
GBHS21212-19;Homo sapiens
GBMA13584-15;Homo sapiens
GBHS34662-19;Homo sapiens
GBHS17460-19;Homo sapiens
GBHS40345-19;Homo sapiens
GBHS23228-19;Homo sapiens
GBHS37107-19;Homo sapiens
GBHS40320-19;Homo sapiens
GBHS21960-19;Homo sapiens
GBHS29244-19;Homo sapiens
GBHS28783-19;Homo sapiens
GBHS35633-19;Homo sapiens
GBMNA16797-19;Homo sapiens
GBHS38109-19;Homo sapiens
GBHS30168-19;Homo sapiens
GBHS25475-19;Homo sapiens
GBHS28934-19;Homo sapiens
GBHS29459-19;Homo sapiens
GBHS32890-19;Homo sapiens
GBHS22402-19;Homo sapiens
GBHS37037-19;Homo sapiens
GBHS20906-19;Homo sapiens
GBHS27120-19;Homo sapiens
GBMA12569-15;Homo sapiens
GBHS36150-19;Homo sapiens
GBMNA18225-19;Homo sapiens
GBHS19967-19;Homo sapiens
GBHS20267-19;Homo sapiens
GBMA12850-15;Homo sapiens
GBHS38894-19;Homo sapiens
GBHS19459-19;Homo sapiens
GBHS22891-19;Homo sapiens
GBHS22875-19;Homo sapiens
GBHS18561-19;Homo sapiens
GBHS21018-19;Homo sapiens
GBHS30430-19;Homo sapiens
GBHS18828-19;Homo sapiens
GBHS32301-19;Homo sapiens
GBHS18011-19;Homo sapiens
GBHS39094-19;Homo sapiens
GBHS37392-19;Homo sapiens
GBMA12648-15;Homo sapiens
GBHS17001-19;Homo sapiens
GBHS32031-19;Homo sapiens
GBHS32934-19;Homo sapiens
GBHS31758-19;Homo sapiens
GBHS39344-19;Homo sapiens
GBHS33130-19;Homo sapiens
GBHS28204-19;Homo sapiens
GBMA12345-15;Homo sapiens
GBHS23036-19;Homo sapiens
GBMA11863-15;Homo sapiens
GBHS27477-19;Homo sapiens
GBHS17005-19;Homo sapiens
GBHS19803-19;Homo sapiens
GBHS19379-19;Homo sapiens
GBHS33811-19;Homo sapiens
GBHS30150-19;Homo sapiens
GBHS23649-19;Homo sapiens
GBHS18634-19;Homo sapiens
GBMA10545-15;Homo sapiens
GBHS37768-19;Homo sapiens
GBMA13458-15;Homo sapiens
GBMA13485-15;Homo sapiens
GBMA12958-15;Homo sapiens
GBHS20281-19;Homo sapiens
GBHS34224-19;Homo sapiens
GBHS26506-19;Homo sapiens
GBHS23135-19;Homo sapiens
GBHS30274-19;Homo sapiens
GBHS29847-19;Homo sapiens
GBHS17608-19;Homo sapiens
GBHS21837-19;Homo sapiens
GBHS40905-19;Homo sapiens
GBHS30762-19;Homo sapiens
GBHS32013-19;Homo sapiens
GBMA13668-15;Homo sapiens
GBHS22317-19;Homo sapiens
GBHS28563-19;Homo sapiens
GBHS26586-19;Homo sapiens
GBHS31460-19;Homo sapiens
GBHS19324-19;Homo sapiens
GBHS40168-19;Homo sapiens
GBHS22554-19;Homo sapiens
GBHS36995-19;Homo sapiens
GBHS20591-19;Homo sapiens
GBMNA18202-19;Homo sapiens
GBMA13620-15;Homo sapiens
GBHS25744-19;Homo sapiens
GBHS29033-19;Homo sapiens
GBHS39269-19;Homo sapiens
GBHS27488-19;Homo sapiens
GBHS26977-19;Homo sapiens
GBHS32575-19;Homo sapiens
GBHS37411-19;Homo sapiens
GBHS6357-10;Homo sapiens
GBMA12386-15;Homo sapiens
GBHS38669-19;Homo sapiens
GBHS29880-19;Homo sapiens
GBHS15849-19;Homo neanderthalensis
GBMA13902-15;Homo sapiens
GBHS26010-19;Homo sapiens
GBHS37238-19;Homo sapiens
GBHS38955-19;Homo sapiens
GBHS32773-19;Homo sapiens
GBHS23526-19;Homo sapiens
GBHS37197-19;Homo sapiens
GBHS38001-19;Homo sapiens
GBHS28819-19;Homo sapiens
GBHS17825-19;Homo sapiens
GBHS32698-19;Homo sapiens
GBHS36899-19;Homo sapiens
GBHS32448-19;Homo sapiens
GBHS26381-19;Homo sapiens
GBHS19996-19;Homo sapiens
GBHS36007-19;Homo sapiens
GBHS35995-19;Homo sapiens
GBHS28936-19;Homo sapiens
GBHS17593-19;Homo sapiens
GBHS27127-19;Homo sapiens
GBHS33313-19;Homo sapiens
GBHS21748-19;Homo sapiens
GBHS19618-19;Homo sapiens
GBHS37188-19;Homo sapiens
GBMA13163-15;Homo sapiens
GBHS26529-19;Homo sapiens
GBHS25535-19;Homo sapiens
GBHS24922-19;Homo sapiens
GBHS40392-19;Homo sapiens
GBMA13769-15;Homo sapiens
GBHS23771-19;Homo sapiens
GBHS39708-19;Homo sapiens
GBHS30487-19;Homo sapiens
GBHS37200-19;Homo sapiens
GBHS36249-19;Homo sapiens
GBHS26771-19;Homo sapiens
GBMA12858-15;Homo sapiens
GBHS39048-19;Homo sapiens
GBHS26813-19;Homo sapiens
GBHS19620-19;Homo sapiens
GBHS19285-19;Homo sapiens
GBMA13044-15;Homo sapiens
GBHS22252-19;Homo sapiens
GBHS24923-19;Homo sapiens
GBHS18413-19;Homo sapiens
GBHS19467-19;Homo sapiens
GBHS36709-19;Homo sapiens
GBHS35779-19;Homo sapiens
GBHS26756-19;Homo sapiens
GBHS21551-19;Homo sapiens
GBHS34348-19;Homo sapiens
GBHS26332-19;Homo sapiens
GBHS22133-19;Homo sapiens
GBHS22263-19;Homo sapiens
GBHS17823-19;Homo sapiens
GBHS28556-19;Homo sapiens
GBHS24007-19;Homo sapiens
GBMA12596-15;Homo sapiens
GBMA12468-15;Homo sapiens
GBHS35307-19;Homo sapiens
GBMA11190-15;Homo sapiens
GBHS3974-08;Homo sapiens
GBHS40872-19;Homo sapiens
GBHS30876-19;Homo sapiens
GBHS34549-19;Homo sapiens
GBHS34349-19;Homo sapiens
GBHS28394-19;Homo sapiens
GBHS29109-19;Homo sapiens
GBMA13388-15;Homo sapiens
GBHS23692-19;Homo sapiens
GBHS30873-19;Homo sapiens
GBHS28312-19;Homo sapiens
GBHS29163-19;Homo sapiens
GBHS34769-19;Homo sapiens
GBHS30169-19;Homo sapiens
GBHS34879-19;Homo sapiens
GBHS20746-19;Homo sapiens
GBHS26004-19;Homo sapiens
GBHS18438-19;Homo sapiens
GBHS36219-19;Homo sapiens
GBMNA18147-19;Homo sapiens
GBHS23441-19;Homo sapiens
GBMA10261-15;Homo sapiens
GBHS39219-19;Homo sapiens
GBHS38509-19;Homo sapiens
GBHS29918-19;Homo sapiens
GBHS26356-19;Homo sapiens
GBHS30378-19;Homo sapiens
GBHS29626-19;Homo sapiens
GBHS32882-19;Homo sapiens
GBHS21463-19;Homo sapiens
GBHS25328-19;Homo sapiens
GBHS34752-19;Homo sapiens
GBHS6240-10;Homo sapiens
GBHS19290-19;Homo sapiens
GBHS34894-19;Homo sapiens
GBHS36107-19;Homo sapiens
GBMA12728-15;Homo sapiens
GBHS21349-19;Homo sapiens
GBMA13042-15;Homo sapiens
GBHS38799-19;Homo sapiens
GBMA12925-15;Homo sapiens
GBHS16562-19;Homo sapiens
GBHS25923-19;Homo sapiens
GBHS19103-19;Homo sapiens
GBHS5061-09;Homo sapiens
GBMA11029-15;Homo sapiens
GBMTG1681-16;Homo denisova
GBHS36790-19;Homo sapiens
GBMA14088-15;Homo neanderthalensis
GBHS35728-19;Homo sapiens
GBHS35698-19;Homo sapiens
GBHS31165-19;Homo sapiens
GBHS40852-19;Homo sapiens
GBHS27465-19;Homo sapiens
GBHS32156-19;Homo sapiens
GBMA11818-15;Homo sapiens
GBHS35944-19;Homo sapiens
GBHS29914-19;Homo sapiens
GBHS24882-19;Homo sapiens
GBMA13257-15;Homo sapiens
GBHS26397-19;Homo sapiens
GBHS18635-19;Homo sapiens
GBHS22079-19;Homo sapiens
GBHS24162-19;Homo sapiens
GBHS26876-19;Homo sapiens
GBHS19596-19;Homo sapiens
GBHS17354-19;Homo sapiens
GBHS16610-19;Homo sapiens
GBHS21895-19;Homo sapiens
GBHS26931-19;Homo sapiens
GBMA11363-15;Homo sapiens
GBMA12476-15;Homo sapiens
GBHS18525-19;Homo sapiens
GBHS23901-19;Homo sapiens
GBHS36449-19;Homo sapiens
GBMA12535-15;Homo sapiens
GBHS33997-19;Homo sapiens
GBHS34314-19;Homo sapiens
GBHS40348-19;Homo sapiens
GBHS23628-19;Homo sapiens
GBHS19601-19;Homo sapiens
GBHS22700-19;Homo sapiens
GBHS22587-19;Homo sapiens
GBHS18033-19;Homo sapiens
GBHS23122-19;Homo sapiens
GBHS30517-19;Homo sapiens
GBHS29208-19;Homo sapiens
GBHS28973-19;Homo sapiens
GBHS36492-19;Homo sapiens
GBHS17712-19;Homo sapiens
GBHS38973-19;Homo sapiens
GBHS23832-19;Homo sapiens
GBHS27362-19;Homo sapiens
GBHS20915-19;Homo sapiens
GBMA11662-15;Homo sapiens
GBHS22958-19;Homo sapiens
GBHS39234-19;Homo sapiens
GBHS38138-19;Homo sapiens
GBHS38391-19;Homo sapiens
GBHS20669-19;Homo sapiens
GBHS37481-19;Homo sapiens
GBHS34779-19;Homo sapiens
GBHS35833-19;Homo sapiens
GBHS35117-19;Homo sapiens
GBHS27183-19;Homo sapiens
GBHS25488-19;Homo sapiens
GBHS21990-19;Homo sapiens
GBHS6300-10;Homo sapiens
GBHS39792-19;Homo sapiens
GBHS37778-19;Homo sapiens
GBMA10618-15;Homo sapiens
GBHS22565-19;Homo sapiens
GBHS25347-19;Homo sapiens
GBHS19986-19;Homo sapiens
GBHS40323-19;Homo sapiens
GBHS37282-19;Homo sapiens
GBHS24461-19;Homo sapiens
GBHS25327-19;Homo sapiens
GBHS39124-19;Homo sapiens
GBHS24259-19;Homo sapiens
GBHS17207-19;Homo sapiens
GBHS25421-19;Homo sapiens
GBHS28579-19;Homo sapiens
GBHS40726-19;Homo sapiens
GBMNA18069-19;Homo sapiens
GBMTG1314-16;Homo neanderthalensis
GBHS15851-19;Homo neanderthalensis
GBHS17684-19;Homo sapiens
GBHS27024-19;Homo sapiens
GBHS35980-19;Homo sapiens
GBHS23153-19;Homo sapiens
GBHS23246-19;Homo sapiens
GBHS19583-19;Homo sapiens
GBHS25163-19;Homo sapiens
GBMA12360-15;Homo sapiens
GBHS38296-19;Homo sapiens
GBHS35913-19;Homo sapiens
GBMA13484-15;Homo sapiens
GBHS23699-19;Homo sapiens
GBHS26802-19;Homo sapiens
GBHS19943-19;Homo sapiens
GBHS40774-19;Homo sapiens
GBHS19037-19;Homo sapiens
GBHS26156-19;Homo sapiens
GBHS32985-19;Homo sapiens
GBHS26429-19;Homo sapiens
GBHS31711-19;Homo sapiens
GBHS28764-19;Homo sapiens
GBHS15857-19;Homo neanderthalensis
GBHS31121-19;Homo sapiens
GBHS35025-19;Homo sapiens
GBHS32529-19;Homo sapiens
GBHS38266-19;Homo sapiens
GBHS34815-19;Homo sapiens
GBHS40511-19;Homo sapiens
GBMA14041-15;Homo sapiens
GBMA13419-15;Homo sapiens
GBHS17997-19;Homo sapiens
GBHS35148-19;Homo sapiens
GBHS23197-19;Homo sapiens
GBMA13916-15;Homo sapiens
GBHS36927-19;Homo sapiens
GBHS37850-19;Homo sapiens
GBHS29347-19;Homo sapiens
GBHS19731-19;Homo sapiens
GBHS40212-19;Homo sapiens
GBHS29838-19;Homo sapiens
GBHS23006-19;Homo sapiens
GBHS20637-19;Homo sapiens
GBMNA18048-19;Homo sapiens
GBHS40072-19;Homo sapiens
GBMA12745-15;Homo sapiens
GBHS6570-10;Homo sapiens
GBMA13877-15;Homo sapiens
GBHS38380-19;Homo sapiens
GBHS29117-19;Homo sapiens
GBMA11207-15;Homo sapiens
GBMA13538-15;Homo sapiens
GBHS34460-19;Homo sapiens
GBHS25022-19;Homo sapiens
GBHS20053-19;Homo sapiens
GBHS31402-19;Homo sapiens
GBHS31190-19;Homo sapiens
GBHS25614-19;Homo sapiens
GBMA11225-15;Homo sapiens
GBHS25937-19;Homo sapiens
GBHS19754-19;Homo sapiens
GBHS30617-19;Homo sapiens
GBHS32307-19;Homo sapiens
GBHS32098-19;Homo sapiens
GBHS40803-19;Homo sapiens
GBHS21299-19;Homo sapiens
GBHS36544-19;Homo sapiens
GBMA11639-15;Homo sapiens
GBHS31776-19;Homo sapiens
GBHS26997-19;Homo sapiens
GBHS32358-19;Homo sapiens
GBHS32039-19;Homo sapiens
GBHS34361-19;Homo sapiens
GBHS39556-19;Homo sapiens
GBHS26571-19;Homo sapiens
GBHS19033-19;Homo sapiens
GBHS28103-19;Homo sapiens
GBHS3964-08;Homo sapiens
GBHS30841-19;Homo sapiens
GBHS34217-19;Homo sapiens
GBHS16812-19;Homo sapiens
GBHS38946-19;Homo sapiens
GBHS39047-19;Homo sapiens
GBHS30261-19;Homo sapiens
GBHS40680-19;Homo sapiens
GBHS31273-19;Homo sapiens
GBHS20287-19;Homo sapiens
GBHS39431-19;Homo sapiens
GBHS32379-19;Homo sapiens
GBHS33692-19;Homo sapiens
GBHS34954-19;Homo sapiens
GBHS6373-10;Homo sapiens
GBHS6399-10;Homo sapiens
GBHS34123-19;Homo sapiens
GBHS33458-19;Homo sapiens
GBHS18345-19;Homo sapiens
GBMNA13232-19;Homo neanderthalensis
GBHS31132-19;Homo sapiens
GBHS38400-19;Homo sapiens
GBHS35736-19;Homo sapiens
GBHS35745-19;Homo sapiens
GBHS24076-19;Homo sapiens
GBHS23158-19;Homo sapiens
GBHS26741-19;Homo sapiens
GBHS26011-19;Homo sapiens
GBHS36671-19;Homo sapiens
GBHS30373-19;Homo sapiens
GBHS37475-19;Homo sapiens
GBHS25939-19;Homo sapiens
GBHS5100-09;Homo sapiens
GBHS23644-19;Homo sapiens
GBHS30772-19;Homo sapiens
GBMA10767-15;Homo sapiens
GBHS31325-19;Homo sapiens
GBHS21184-19;Homo sapiens
GBHS32682-19;Homo sapiens
GBHS17431-19;Homo sapiens
GBHS16941-19;Homo sapiens
GBHS34419-19;Homo sapiens
GBHS33366-19;Homo sapiens
GBHS22489-19;Homo sapiens
GBHS34476-19;Homo sapiens
GBHS36100-19;Homo sapiens
GBHS29698-19;Homo sapiens
GBHS16939-19;Homo sapiens
GBHS34819-19;Homo sapiens
GBHS18190-19;Homo sapiens
GBHS39125-19;Homo sapiens
GBHS35744-19;Homo sapiens
GBHS37911-19;Homo sapiens
GBHS17744-19;Homo sapiens
GBHS32523-19;Homo sapiens
GBHS24788-19;Homo sapiens
GBHS29760-19;Homo sapiens
GBHS20309-19;Homo sapiens
GBHS40960-19;Homo sapiens
GBHS35391-19;Homo sapiens
GBMA11688-15;Homo sapiens
GBMA12857-15;Homo sapiens
GBHS25741-19;Homo sapiens
GBHS25362-19;Homo sapiens
GBHS24103-19;Homo sapiens
GBMA10525-15;Homo sapiens
GBHS25507-19;Homo sapiens
GBMA11062-15;Homo sapiens
GBHS25941-19;Homo sapiens
GBMA11287-15;Homo sapiens
GBMA11650-15;Homo sapiens
GBHS31576-19;Homo sapiens
GBHS40344-19;Homo sapiens
GBHS29190-19;Homo sapiens
GBHS37056-19;Homo sapiens
GBHS37114-19;Homo sapiens
GBHS6400-10;Homo sapiens
GBHS31895-19;Homo sapiens
GBHS36208-19;Homo sapiens
GBHS26357-19;Homo sapiens
GBHS16549-19;Homo sapiens
GBHS24748-19;Homo sapiens
GBHS25486-19;Homo sapiens
GBHS25702-19;Homo sapiens
GBHS22712-19;Homo sapiens
GBHS22677-19;Homo sapiens
GBHS34368-19;Homo sapiens
GBMA13778-15;Homo sapiens
GBMA10976-15;Homo sapiens
GBHS17478-19;Homo sapiens
GBHS39127-19;Homo sapiens
GBHS30813-19;Homo sapiens
GBHS20455-19;Homo sapiens
GBHS28286-19;Homo sapiens
GBHS22321-19;Homo sapiens
GBHS18796-19;Homo sapiens
GBHS18049-19;Homo sapiens
GBHS28626-19;Homo sapiens
GBHS17564-19;Homo sapiens
GBHS6371-10;Homo sapiens
GBHS26913-19;Homo sapiens
GBHS35019-19;Homo sapiens
GBHS39975-19;Homo sapiens
GBHS34487-19;Homo sapiens
GBHS26328-19;Homo sapiens
GBHS21089-19;Homo sapiens
GBHS30013-19;Homo sapiens
GBHS27066-19;Homo sapiens
GBMA11243-15;Homo sapiens
GBHS39481-19;Homo sapiens
GBHS37190-19;Homo sapiens
GBHS38793-19;Homo sapiens
GBHS36744-19;Homo sapiens
GBHS26229-19;Homo sapiens
GBHS36742-19;Homo sapiens
GBHS40615-19;Homo sapiens
GBHS28195-19;Homo sapiens
GBHS40788-19;Homo sapiens
GBHS32478-19;Homo sapiens
GBHS38731-19;Homo sapiens
GBHS31182-19;Homo sapiens
GBHS30944-19;Homo sapiens
GBHS39513-19;Homo sapiens
GBMA13160-15;Homo sapiens
GBHS28516-19;Homo sapiens
GBHS26408-19;Homo sapiens
GBMA10911-15;Homo sapiens
GBMA10743-15;Homo sapiens
GBHS32684-19;Homo sapiens
GBHS19826-19;Homo sapiens
GBHS25865-19;Homo sapiens
GBHS36542-19;Homo sapiens
GBHS36077-19;Homo sapiens
GBHS36769-19;Homo sapiens
GBMA13189-15;Homo sapiens
GBHS30368-19;Homo sapiens
GBHS20658-19;Homo sapiens
GBHS39070-19;Homo sapiens
GBMA12349-15;Homo sapiens
GBHS24934-19;Homo sapiens
GBHS34220-19;Homo sapiens
GBHS30637-19;Homo sapiens
GBHS40371-19;Homo sapiens
GBHS36049-19;Homo sapiens
GBHS35624-19;Homo sapiens
GBHS33076-19;Homo sapiens
GBHS20052-19;Homo sapiens
GBHS34247-19;Homo sapiens
GBHS17836-19;Homo sapiens
GBHS29876-19;Homo sapiens
GBHS28096-19;Homo sapiens
GBHS23554-19;Homo sapiens
GBMA10695-15;Homo sapiens
GBHS24140-19;Homo sapiens
GBHS30287-19;Homo sapiens
GBHS39294-19;Homo sapiens
GBHS27442-19;Homo sapiens
GBHS32604-19;Homo sapiens
GBHS22125-19;Homo sapiens
GBHS17755-19;Homo sapiens
GBHS27703-19;Homo sapiens
GBHS32083-19;Homo sapiens
GBHS27244-19;Homo sapiens
GBMA13347-15;Homo sapiens
GBHS30922-19;Homo sapiens
GBHS15859-19;Homo denisova
GBHS15846-19;Homo neanderthalensis
GBHS34353-19;Homo sapiens
GBHS21787-19;Homo sapiens
GBHS40655-19;Homo sapiens
GBHS26550-19;Homo sapiens
GBMA12352-15;Homo sapiens
GBHS30333-19;Homo sapiens
GBHS30339-19;Homo sapiens
GBHS32749-19;Homo sapiens
GBMA13941-15;Homo sapiens
GBHS31343-19;Homo sapiens
GBHS27079-19;Homo sapiens
GBHS38524-19;Homo sapiens
GBHS20933-19;Homo sapiens
GBHS22856-19;Homo sapiens
GBHS19250-19;Homo sapiens
GBMA12861-15;Homo sapiens
GBHS23372-19;Homo sapiens
GBMNA18100-19;Homo sapiens
GBHS31103-19;Homo sapiens
GBHS23768-19;Homo sapiens
GBHS23542-19;Homo sapiens
GBMA10710-15;Homo sapiens
GBMA11043-15;Homo sapiens
GBHS26628-19;Homo sapiens
GBHS31117-19;Homo sapiens
GBHS28777-19;Homo sapiens
GBMA12677-15;Homo sapiens
GBHS22175-19;Homo sapiens
GBHS25626-19;Homo sapiens
GBHS29892-19;Homo sapiens
GBHS25268-19;Homo sapiens
GBHS37977-19;Homo sapiens
GBHS27710-19;Homo sapiens
GBHS23744-19;Homo sapiens
GBMA11116-15;Homo sapiens
GBHS16947-19;Homo sapiens
GBHS37704-19;Homo sapiens
GBHS39328-19;Homo sapiens
GBHS24325-19;Homo sapiens
GBHS6320-10;Homo sapiens
GBHS36349-19;Homo sapiens
GBHS39189-19;Homo sapiens
GBHS25638-19;Homo sapiens
GBHS34014-19;Homo sapiens
GBHS31262-19;Homo sapiens
GBHS20181-19;Homo sapiens
GBHS39067-19;Homo sapiens
GBHS30330-19;Homo sapiens
GBHS20405-19;Homo sapiens
GBHS31229-19;Homo sapiens
GBHS29706-19;Homo sapiens
GBMA12947-15;Homo sapiens
GBHS32264-19;Homo sapiens
GBHS27670-19;Homo sapiens
GBHS24768-19;Homo sapiens
GBHS24966-19;Homo sapiens
GBHS40005-19;Homo sapiens
GBHS40121-19;Homo sapiens
GBHS26193-19;Homo sapiens
GBHS31808-19;Homo sapiens
GBHS21988-19;Homo sapiens
GBHS16762-19;Homo sapiens
GBHS36583-19;Homo sapiens
GBHS24204-19;Homo sapiens
GBHS19636-19;Homo sapiens
GBHS18631-19;Homo sapiens
GBHS24102-19;Homo sapiens
GBHS37116-19;Homo sapiens
GBHS26514-19;Homo sapiens
GBHS16581-19;Homo sapiens
GBHS19765-19;Homo sapiens
GBMA11431-15;Homo sapiens
GBHS39472-19;Homo sapiens
GBHS25587-19;Homo sapiens
GBHS18277-19;Homo sapiens
GBHS15853-19;Homo neanderthalensis
GBHS31403-19;Homo sapiens
GBHS35135-19;Homo sapiens
GBHS30390-19;Homo sapiens
GBHS32194-19;Homo sapiens
GBHS40391-19;Homo sapiens
GBHS34325-19;Homo sapiens
GBMNA18117-19;Homo sapiens
GBHS27184-19;Homo sapiens
GBMA12373-15;Homo sapiens
GBHS24005-19;Homo sapiens
GBHS34488-19;Homo sapiens
GBHS38450-19;Homo sapiens
GBHS26736-19;Homo sapiens
GBHS29621-19;Homo sapiens
GBHS20740-19;Homo sapiens
GBHS40988-19;Homo sapiens
GBHS24279-19;Homo sapiens
GBHS27616-19;Homo sapiens
GBHS27840-19;Homo sapiens
GBMNA18344-19;Homo sapiens
GBHS19098-19;Homo sapiens
GBHS16728-19;Homo sapiens
GBHS17163-19;Homo sapiens
GBHS23601-19;Homo sapiens
GBHS33281-19;Homo sapiens
GBHS15847-19;Homo neanderthalensis
GBMA12332-15;Homo sapiens
GBHS15844-19;Homo neanderthalensis
GBHS35892-19;Homo sapiens
GBHS27607-19;Homo sapiens
GBHS20216-19;Homo sapiens
GBHS40353-19;Homo sapiens
GBHS22164-19;Homo sapiens
GBHS39603-19;Homo sapiens
GBHS24987-19;Homo sapiens
GBHS31168-19;Homo sapiens
GBHS26711-19;Homo sapiens
GBHS33656-19;Homo sapiens
GBHS35257-19;Homo sapiens
GBMA13739-15;Homo sapiens
GBHS17824-19;Homo sapiens
GBMA12505-15;Homo sapiens
GBHS21441-19;Homo sapiens
GBHS25841-19;Homo sapiens
GBHS25991-19;Homo sapiens
GBHS29552-19;Homo sapiens
GBHS24595-19;Homo sapiens
GBHS20382-19;Homo sapiens
GBHS26410-19;Homo sapiens
GBHS39957-19;Homo sapiens
GBHS20311-19;Homo sapiens
GBHS36417-19;Homo sapiens
GBHS6317-10;Homo sapiens
GBHS39301-19;Homo sapiens
GBHS32781-19;Homo sapiens
GBHS40546-19;Homo sapiens
GBHS16838-19;Homo sapiens
GBHS36739-19;Homo sapiens
GBHS34234-19;Homo sapiens
GBHS27523-19;Homo sapiens
GBHS18939-19;Homo sapiens
GBHS22688-19;Homo sapiens
GBHS35865-19;Homo sapiens
GBHS30683-19;Homo sapiens
GBHS17772-19;Homo sapiens
GBHS40055-19;Homo sapiens
GBHS38119-19;Homo sapiens
GBHS18480-19;Homo sapiens
GBHS39147-19;Homo sapiens
GBHS24603-19;Homo sapiens
GBHS21430-19;Homo sapiens
GBHS20029-19;Homo sapiens
GBHS40180-19;Homo sapiens
GBHS38611-19;Homo sapiens
GBHS19690-19;Homo sapiens
GBHS32291-19;Homo sapiens
GBHS36502-19;Homo sapiens
GBHS20576-19;Homo sapiens
GBHS33305-19;Homo sapiens
GBHS18431-19;Homo sapiens
GBHS19788-19;Homo sapiens
GBHS37030-19;Homo sapiens
GBHS32516-19;Homo sapiens
GBHS21391-19;Homo sapiens
GBMA13866-15;Homo sapiens
GBHS27603-19;Homo sapiens
GBHS20155-19;Homo sapiens
GBHS23885-19;Homo sapiens
GBHS39710-19;Homo sapiens
GBHS16879-19;Homo sapiens
GBHS17129-19;Homo sapiens
GBHS19838-19;Homo sapiens
GBHS28037-19;Homo sapiens
GBHS20148-19;Homo sapiens
GBHS33024-19;Homo sapiens
GBHS22840-19;Homo sapiens
GBHS34759-19;Homo sapiens
GBMA10926-15;Homo sapiens
GBHS22873-19;Homo sapiens
GBHS34531-19;Homo sapiens
GBMA13445-15;Homo sapiens
GBHS37564-19;Homo sapiens
GBHS15856-19;Homo neanderthalensis
GBHS36893-19;Homo sapiens
GBHS28302-19;Homo sapiens
GBHS17779-19;Homo sapiens
GBHS29414-19;Homo sapiens
GBHS18628-19;Homo sapiens
GBHS26236-19;Homo sapiens
GBHS19748-19;Homo sapiens
GBHS36226-19;Homo sapiens
