seqid,x,y,z
GBMA13639-15,-1.4088113,-2.7133145,-5.3716836
GBHS19653-19,-1.465242,-2.6143937,-5.3667717
GBHS18481-19,-1.4006293,-2.6335995,-5.375267
GBHS27479-19,-1.3187628,-2.5606194,-5.335143
GBHS37731-19,-1.3187628,-2.5606194,-5.335143
GBHS18609-19,-1.3187628,-2.5606194,-5.335143
GBHS18404-19,-1.3187628,-2.5606194,-5.335143
GBHS29646-19,-1.3187628,-2.5606194,-5.335143
GBMA13580-15,-1.3187628,-2.5606194,-5.335143
GBMA13787-15,-1.3187628,-2.5606194,-5.335143
GBHS18730-19,-1.3187628,-2.5606194,-5.335143
GBHS25682-19,-1.3187628,-2.5606194,-5.335143
GBHS37473-19,-1.3187628,-2.5606194,-5.335143
GBHS27562-19,-1.3187628,-2.5606194,-5.335143
GBHS26981-19,-1.3187628,-2.5606194,-5.335143
GBHS27609-19,-1.3187628,-2.5606194,-5.335143
GBHS21037-19,-1.3187628,-2.5606194,-5.335143
GBHS32014-19,-1.3187628,-2.5606194,-5.335143
GBHS37240-19,-1.3187628,-2.5606194,-5.335143
GBHS39928-19,-1.3187628,-2.5606194,-5.335143
GBHS39543-19,-1.3187628,-2.5606194,-5.335143
GBHS20854-19,-1.3187628,-2.5606194,-5.335143
GBMA11833-15,-1.3187628,-2.5606194,-5.335143
GBHS38927-19,-1.3187628,-2.5606194,-5.335143
GBMA12812-15,-1.1319295,-2.4614131,-5.366432
GBHS26456-19,-1.3495059,-2.5841906,-5.381871
GBHS40729-19,-1.3373133,-2.5729418,-5.358925
GBHS36809-19,-1.3373133,-2.5729418,-5.358925
GBHS34335-19,-1.3373133,-2.5729418,-5.358925
GBMA10392-15,-1.5844368,-2.970247,-5.704603
GBHS27080-19,-1.3385001,-2.578884,-5.183375
GBHS36459-19,-1.3385001,-2.578884,-5.183375
GBHS33055-19,-1.2215935,-2.498094,-5.1649475
GBHS39588-19,-1.3187628,-2.5606194,-5.335143
GBHS29960-19,-1.3187628,-2.5606194,-5.335143
GBHS29744-19,-1.3187628,-2.5606194,-5.335143
GBHS37776-19,-1.3187628,-2.5606194,-5.335143
GBHS23179-19,-1.3187628,-2.5606194,-5.335143
GBMA10653-15,-1.3187628,-2.5606194,-5.335143
GBMA12219-15,-1.3187628,-2.5606194,-5.335143
GBHS19413-19,-1.3187628,-2.5606194,-5.335143
GBHS25736-19,-1.3187628,-2.5606194,-5.335143
GBHS16781-19,-1.3187628,-2.5606194,-5.335143
GBHS25240-19,-1.3187628,-2.5606194,-5.335143
GBHS19261-19,-1.3187628,-2.5606194,-5.335143
GBHS22373-19,-1.3187628,-2.5606194,-5.335143
GBHS25429-19,-1.3187628,-2.5606194,-5.335143
GBHS29620-19,-1.3187628,-2.5606194,-5.335143
GBHS40844-19,-1.3187628,-2.5606194,-5.335143
GBHS17563-19,-1.3187628,-2.5606194,-5.335143
GBHS25385-19,-1.3187628,-2.5606194,-5.335143
GBHS26402-19,-1.3187628,-2.5606194,-5.335143
GBHS38974-19,-1.3187628,-2.5606194,-5.335143
GBHS22211-19,-1.262229,-2.5119588,-5.3418727
GBHS39729-19,-1.262229,-2.5119588,-5.3418727
GBHS19679-19,-1.3187628,-2.5606194,-5.335143
GBHS39372-19,-1.5584437,-2.8185875,-5.514017
GBHS22756-19,-1.3187628,-2.5606194,-5.335143
GBHS28741-19,-1.262229,-2.5119588,-5.3418727
GBHS30093-19,-1.3187628,-2.5606194,-5.335143
GBHS30543-19,-1.2901031,-2.5796483,-5.3952246
GBHS33298-19,-1.2238992,-2.550504,-5.3267446
GBHS26168-19,-1.2532493,-2.488249,-5.332822
GBHS37347-19,-1.3620214,-2.6142552,-5.2775207
GBHS19176-19,-1.3558595,-2.5760725,-5.3433914
GBHS19175-19,-1.3558595,-2.5760725,-5.3433914
GBHS25733-19,-1.3187628,-2.5606194,-5.335143
GBHS27794-19,-1.3187628,-2.5606194,-5.335143
GBHS27265-19,-1.3187628,-2.5606194,-5.335143
GBHS26535-19,-1.3187628,-2.5606194,-5.335143
GBHS17251-19,-1.3187628,-2.5606194,-5.335143
GBHS25726-19,-1.3187628,-2.5606194,-5.335143
GBHS31253-19,-1.3187628,-2.5606194,-5.335143
GBHS39223-19,-1.3187628,-2.5606194,-5.335143
GBHS39464-19,-1.3187628,-2.5606194,-5.335143
GBHS29493-19,-1.3187628,-2.5606194,-5.335143
GBHS26145-19,-1.3187628,-2.5606194,-5.335143
GBHS31024-19,-1.3187628,-2.5606194,-5.335143
GBMA11909-15,-1.3187628,-2.5606194,-5.335143
GBHS38801-19,-1.3187628,-2.5606194,-5.335143
GBHS24903-19,-1.262229,-2.5119588,-5.3418727
GBHS35477-19,-1.2311434,-2.496026,-5.2332954
GBHS34520-19,-1.2532493,-2.488249,-5.332822
GBHS29088-19,-1.3187628,-2.5606194,-5.335143
GBHS40047-19,-1.377134,-2.6025996,-5.3447046
GBHS28887-19,-1.3187628,-2.5606194,-5.335143
GBHS24311-19,-1.3187628,-2.5606194,-5.335143
GBHS34715-19,-1.3187628,-2.5606194,-5.335143
GBHS40601-19,-1.3187628,-2.5606194,-5.335143
GBHS20996-19,-1.3187628,-2.5606194,-5.335143
GBHS25269-19,-1.3187628,-2.5606194,-5.335143
GBHS26814-19,-1.3187628,-2.5606194,-5.335143
GBHS37091-19,-1.3187628,-2.5606194,-5.335143
GBHS24233-19,-1.3187628,-2.5606194,-5.335143
GBHS38472-19,-1.3187628,-2.5606194,-5.335143
GBHS23137-19,-1.2292243,-2.5543277,-5.365898
GBHS28296-19,-1.3736513,-2.5254664,-5.357274
GBHS25786-19,-1.3187628,-2.5606194,-5.335143
GBHS17768-19,-1.3495059,-2.5841906,-5.381871
GBHS29702-19,-1.3187628,-2.5606194,-5.335143
GBHS34644-19,-1.280689,-2.509061,-5.2896867
GBHS22783-19,-1.3187628,-2.5606194,-5.335143
GBHS22666-19,-1.3187628,-2.5606194,-5.335143
GBMA11965-15,-1.3558595,-2.5760725,-5.3433914
GBHS18697-19,-1.3558595,-2.5760725,-5.3433914
GBHS32324-19,-1.4152111,-2.6741655,-5.461833
GBHS25657-19,-1.401723,-2.5355275,-5.2270527
GBHS28848-19,-1.3187628,-2.5606194,-5.335143
GBHS26823-19,-1.3187628,-2.5606194,-5.335143
GBHS6362-10,-1.3187628,-2.5606194,-5.335143
GBMA14024-15,-1.3187628,-2.5606194,-5.335143
GBHS27760-19,-1.3187628,-2.5606194,-5.335143
GBHS24996-19,-1.3187628,-2.5606194,-5.335143
GBHS34853-19,-1.3187628,-2.5606194,-5.335143
GBHS21094-19,-1.3187628,-2.5606194,-5.335143
GBHS39022-19,-1.3187628,-2.5606194,-5.335143
GBHS39449-19,-1.3187628,-2.5606194,-5.335143
GBHS29957-19,-1.3187628,-2.5606194,-5.335143
GBHS32293-19,-1.3187628,-2.5606194,-5.335143
GBHS37331-19,-1.3187628,-2.5606194,-5.335143
GBHS31891-19,-1.3187628,-2.5606194,-5.335143
GBHS19089-19,-1.3187628,-2.5606194,-5.335143
GBHS32386-19,-1.3187628,-2.5606194,-5.335143
GBHS19604-19,-1.3187628,-2.5606194,-5.335143
GBHS33450-19,-1.3187628,-2.5606194,-5.335143
GBHS35132-19,-1.2244185,-2.5629232,-5.4245634
GBHS38018-19,-1.1993239,-2.418874,-5.4154267
GBHS24352-19,-1.0753652,-2.4957316,-5.441098
GBHS30869-19,-1.164356,-2.4999678,-5.3317904
GBMA13083-15,-1.1479577,-2.5189555,-5.1037855
GBHS19695-19,-1.3187628,-2.5606194,-5.335143
GBHS34022-19,-1.4093367,-2.5659902,-5.373456
GBMA10490-15,-1.262229,-2.5119588,-5.3418727
GBHS40213-19,-1.262229,-2.5119588,-5.3418727
GBHS27954-19,-1.262229,-2.5119588,-5.3418727
GBMA10318-15,-1.2532493,-2.488249,-5.332822
GBHS34509-19,-1.2532493,-2.488249,-5.332822
GBHS26196-19,-1.2532493,-2.488249,-5.332822
GBHS28009-19,-1.2532493,-2.488249,-5.332822
GBHS32562-19,-1.3495059,-2.5841906,-5.381871
GBHS31947-19,-1.3495059,-2.5841906,-5.381871
GBHS38636-19,-1.3495059,-2.5841906,-5.381871
GBHS21051-19,-1.3714325,-2.5054133,-5.2230186
GBHS23727-19,-1.3648883,-2.5200715,-5.3657894
GBHS21993-19,-1.2808346,-2.4075947,-5.273013
GBHS32887-19,-1.3187628,-2.5606194,-5.335143
GBHS39545-19,-1.3187628,-2.5606194,-5.335143
GBHS21575-19,-1.3187628,-2.5606194,-5.335143
GBHS31691-19,-1.3187628,-2.5606194,-5.335143
GBHS24230-19,-1.3187628,-2.5606194,-5.335143
GBHS28825-19,-1.3187628,-2.5606194,-5.335143
GBHS33135-19,-1.3187628,-2.5606194,-5.335143
GBMA11193-15,-1.3187628,-2.5606194,-5.335143
GBHS29178-19,-1.3187628,-2.5606194,-5.335143
GBHS19991-19,-1.3187628,-2.5606194,-5.335143
GBHS33654-19,-1.3187628,-2.5606194,-5.335143
GBHS22482-19,-1.3187628,-2.5606194,-5.335143
GBHS20920-19,-1.3187628,-2.5606194,-5.335143
GBHS20360-19,-1.3187628,-2.5606194,-5.335143
GBHS39815-19,-1.3187628,-2.5606194,-5.335143
GBHS33808-19,-1.3187628,-2.5606194,-5.335143
GBHS18824-19,-1.3187628,-2.5606194,-5.335143
GBHS22341-19,-1.3187628,-2.5606194,-5.335143
GBHS27638-19,-1.3187628,-2.5606194,-5.335143
GBHS18716-19,-1.3187628,-2.5606194,-5.335143
GBHS39367-19,-1.3187628,-2.5606194,-5.335143
GBHS40172-19,-1.3187628,-2.5606194,-5.335143
GBHS30760-19,-1.3187628,-2.5606194,-5.335143
GBHS19698-19,-1.3187628,-2.5606194,-5.335143
GBMA14020-15,-1.3187628,-2.5606194,-5.335143
GBHS31501-19,-1.3187628,-2.5606194,-5.335143
GBHS21068-19,-1.3187628,-2.5606194,-5.335143
GBHS17514-19,-1.3187628,-2.5606194,-5.335143
GBMNA13233-19,-1.3864968,-2.5595105,-5.053981
GBHS30839-19,-1.2876724,-2.536475,-5.2782574
GBHS39153-19,-1.2876724,-2.536475,-5.2782574
GBHS29063-19,-1.3714325,-2.5054133,-5.2230186
GBHS40582-19,-1.3187628,-2.5606194,-5.335143
GBHS35981-19,-1.2311434,-2.496026,-5.2332954
GBMA10611-15,-1.3187628,-2.5606194,-5.335143
GBHS26195-19,-1.2532493,-2.488249,-5.332822
GBHS40537-19,-1.3187628,-2.5606194,-5.335143
GBHS35857-19,-1.3187628,-2.5606194,-5.335143
GBHS38597-19,-1.3187628,-2.5606194,-5.335143
GBHS25520-19,-1.3187628,-2.5606194,-5.335143
GBHS39577-19,-1.3187628,-2.5606194,-5.335143
GBHS39480-19,-1.3187628,-2.5606194,-5.335143
GBHS40672-19,-1.3187628,-2.5606194,-5.335143
GBHS29417-19,-1.3187628,-2.5606194,-5.335143
GBHS20774-19,-1.3187628,-2.5606194,-5.335143
GBHS37324-19,-1.3187628,-2.5606194,-5.335143
GBHS20452-19,-1.3187628,-2.5606194,-5.335143
GBHS5096-09,-1.3187628,-2.5606194,-5.335143
GBHS26740-19,-1.3187628,-2.5606194,-5.335143
GBHS18424-19,-1.3187628,-2.5606194,-5.335143
GBHS34994-19,-1.3373133,-2.5729418,-5.358925
GBHS27902-19,-1.3187628,-2.5606194,-5.335143
GBHS21946-19,-1.3211017,-2.5973828,-5.354967
GBHS38215-19,-1.3211017,-2.5973828,-5.354967
GBHS30926-19,-1.2901031,-2.5796483,-5.3952246
GBHS35942-19,-1.3187628,-2.5606194,-5.335143
GBHS36023-19,-1.3187628,-2.5606194,-5.335143
GBHS24959-19,-1.3187628,-2.5606194,-5.335143
GBHS25965-19,-1.3432236,-2.5621293,-5.3901453
GBHS25435-19,-1.4530573,-2.7723787,-5.5275927
GBMA11574-15,-1.3187628,-2.5606194,-5.335143
GBHS39364-19,-1.3187628,-2.5606194,-5.335143
GBHS20463-19,-1.3187628,-2.5606194,-5.335143
GBHS32312-19,-1.3187628,-2.5606194,-5.335143
GBMA11748-15,-1.3187628,-2.5606194,-5.335143
GBHS25613-19,-1.3187628,-2.5606194,-5.335143
GBHS23013-19,-1.3187628,-2.5606194,-5.335143
GBHS34475-19,-1.3187628,-2.5606194,-5.335143
GBHS37589-19,-1.3187628,-2.5606194,-5.335143
GBHS20314-19,-1.3187628,-2.5606194,-5.335143
GBHS40450-19,-1.3187628,-2.5606194,-5.335143
GBHS25464-19,-1.3187628,-2.5606194,-5.335143
GBHS29944-19,-1.3187628,-2.5606194,-5.335143
GBHS23142-19,-1.3187628,-2.5606194,-5.335143
GBHS25412-19,-1.3187628,-2.5606194,-5.335143
GBHS21543-19,-1.3187628,-2.5606194,-5.335143
GBHS33223-19,-1.3187628,-2.5606194,-5.335143
GBHS28401-19,-1.2532493,-2.488249,-5.332822
GBHS22285-19,-1.3055488,-2.543746,-5.4267273
GBHS35420-19,-1.3187628,-2.5606194,-5.335143
GBHS26188-19,-1.2532493,-2.488249,-5.332822
GBHS29050-19,-1.262229,-2.5119588,-5.3418727
GBHS23908-19,-1.4088113,-2.7133145,-5.3716836
GBHS19280-19,-1.3558595,-2.5760725,-5.3433914
GBHS18315-19,-1.3187628,-2.5606194,-5.335143
GBMA13198-15,-1.3187628,-2.5606194,-5.335143
GBHS32981-19,-1.3187628,-2.5606194,-5.335143
GBHS39677-19,-1.3187628,-2.5606194,-5.335143
GBHS34794-19,-1.3187628,-2.5606194,-5.335143
GBHS26147-19,-1.3187628,-2.5606194,-5.335143
GBMA11523-15,-1.3187628,-2.5606194,-5.335143
GBHS25426-19,-1.3187628,-2.5606194,-5.335143
GBHS27628-19,-1.3187628,-2.5606194,-5.335143
GBHS38478-19,-1.3187628,-2.5606194,-5.335143
GBHS23552-19,-1.3187628,-2.5606194,-5.335143
GBHS27237-19,-1.3187628,-2.5606194,-5.335143
GBHS36254-19,-1.3187628,-2.5606194,-5.335143
GBHS29589-19,-1.3187628,-2.5606194,-5.335143
GBHS33160-19,-1.3187628,-2.5606194,-5.335143
GBMA14089-15,-1.5324194,-2.4356601,-5.278532
GBHS28239-19,-1.3338466,-2.54997,-5.3118944
GBMA11544-15,-1.262229,-2.5119588,-5.3418727
GBHS31523-19,-1.1319295,-2.4614131,-5.366432
GBMA12198-15,-1.4137067,-2.784043,-5.326718
GBHS23160-19,-1.2292243,-2.5543277,-5.365898
GBHS32946-19,-1.4141759,-2.6084735,-5.287981
GBHS23130-19,-1.3037074,-2.4780328,-5.185725
GBHS22515-19,-1.3187628,-2.5606194,-5.335143
GBHS31014-19,-1.3187628,-2.5606194,-5.335143
GBHS31178-19,-1.3719225,-2.6308315,-5.3954334
GBHS21159-19,-1.3187628,-2.5606194,-5.335143
GBHS22259-19,-1.3187628,-2.5606194,-5.335143
GBHS24056-19,-1.3187628,-2.5606194,-5.335143
GBHS25272-19,-1.3187628,-2.5606194,-5.335143
GBHS27236-19,-1.3187628,-2.5606194,-5.335143
GBHS26651-19,-1.3187628,-2.5606194,-5.335143
GBHS31388-19,-1.3187628,-2.5606194,-5.335143
GBHS27586-19,-1.3187628,-2.5606194,-5.335143
GBHS24249-19,-1.3187628,-2.5606194,-5.335143
GBHS40891-19,-1.5156167,-2.928231,-5.600526
GBHS20088-19,-1.3383797,-2.6154706,-5.3671484
GBMA11151-15,-1.3495059,-2.5841906,-5.381871
GBHS15858-19,-1.1653491,-2.334278,-5.025505
GBHS15848-19,-1.4971852,-2.4032881,-5.1889296
GBHS21589-19,-1.1319295,-2.4614131,-5.366432
GBHS34272-19,-1.3187628,-2.5606194,-5.335143
GBHS35230-19,-1.3187628,-2.5606194,-5.335143
GBHS24450-19,-1.3385001,-2.578884,-5.183375
GBHS30999-19,-1.3187628,-2.5606194,-5.335143
GBHS30502-19,-1.2345339,-2.4710748,-5.19165
GBHS35404-19,-1.2568301,-2.6112072,-5.312126
GBHS37580-19,-1.4186627,-2.6892235,-5.4438133
GBHS22169-19,-1.262229,-2.5119588,-5.3418727
GBHS36135-19,-1.2311434,-2.496026,-5.2332954
GBHS34229-19,-1.3187628,-2.5606194,-5.335143
GBHS34145-19,-1.3187628,-2.5606194,-5.335143
GBHS29066-19,-1.3737566,-2.677766,-5.303941
GBHS34170-19,-1.3187628,-2.5606194,-5.335143
GBHS37935-19,-1.3187628,-2.5606194,-5.335143
GBHS26816-19,-1.3187628,-2.5606194,-5.335143
GBHS40377-19,-1.3187628,-2.5606194,-5.335143
GBHS33005-19,-1.3187628,-2.5606194,-5.335143
GBHS32746-19,-1.3187628,-2.5606194,-5.335143
GBHS32033-19,-1.3187628,-2.5606194,-5.335143
GBHS15852-19,-1.400988,-2.480696,-5.252455
GBHS28952-19,-1.262229,-2.5119588,-5.3418727
GBHS35842-19,-1.2311434,-2.496026,-5.2332954
GBHS40403-19,-1.1903949,-2.5625994,-5.2690463
GBMA12398-15,-1.2024634,-2.3541105,-5.2667046
GBHS35308-19,-1.2532493,-2.488249,-5.332822
GBHS36138-19,-1.2532493,-2.488249,-5.332822
GBHS20255-19,-1.3187628,-2.5606194,-5.335143
GBHS27323-19,-1.3187628,-2.5606194,-5.335143
GBHS31140-19,-1.3187628,-2.5606194,-5.335143
GBHS39706-19,-1.3495059,-2.5841906,-5.381871
GBHS34622-19,-1.3187628,-2.5606194,-5.335143
GBHS34269-19,-1.3187628,-2.5606194,-5.335143
GBHS35252-19,-1.3187628,-2.5606194,-5.335143
GBHS18065-19,-1.2292243,-2.5543277,-5.365898
GBHS5079-09,-1.5374738,-2.636948,-5.3734665
GBMA13186-15,-1.3187628,-2.5606194,-5.335143
GBHS36384-19,-1.3187628,-2.5606194,-5.335143
GBHS39594-19,-1.3393304,-2.567426,-5.292872
GBMA11316-15,-1.3187628,-2.5606194,-5.335143
GBHS34163-19,-1.3187628,-2.5606194,-5.335143
GBMA14052-15,-1.3187628,-2.5606194,-5.335143
GBHS32937-19,-1.3187628,-2.5606194,-5.335143
GBHS33769-19,-1.3187628,-2.5606194,-5.335143
GBHS22194-19,-1.465836,-2.620918,-5.346631
GBHS15850-19,-1.5324194,-2.4356601,-5.278532
GBHS26896-19,-1.4599929,-2.658815,-5.483987
GBHS26167-19,-1.2532493,-2.488249,-5.332822
GBHS34275-19,-1.2532493,-2.488249,-5.332822
GBHS26368-19,-1.4093367,-2.5659902,-5.373456
GBHS22005-19,-1.4093367,-2.5659902,-5.373456
GBMA13110-15,-1.2539977,-2.5063818,-5.30116
GBMA10935-15,-1.2749168,-2.550577,-5.3282723
GBHS32732-19,-1.2581817,-2.524655,-5.3375664
GBMA11150-15,-1.3495059,-2.5841906,-5.381871
GBHS34230-19,-1.3187628,-2.5606194,-5.335143
GBHS30686-19,-1.3187628,-2.5606194,-5.335143
GBHS31609-19,-1.3187628,-2.5606194,-5.335143
GBMA11552-15,-1.3187628,-2.5606194,-5.335143
GBHS19961-19,-1.3187628,-2.5606194,-5.335143
GBHS26976-19,-1.3187628,-2.5606194,-5.335143
GBHS31533-19,-1.3187628,-2.5606194,-5.335143
GBHS29237-19,-1.3187628,-2.5606194,-5.335143
GBHS19900-19,-1.3187628,-2.5606194,-5.335143
GBHS17144-19,-1.3187628,-2.5606194,-5.335143
GBHS33655-19,-1.3187628,-2.5606194,-5.335143
GBHS36570-19,-1.3187628,-2.5606194,-5.335143
GBHS25888-19,-1.3187628,-2.5606194,-5.335143
GBHS35581-19,-1.3187628,-2.5606194,-5.335143
GBHS6396-10,-1.3187628,-2.5606194,-5.335143
GBHS25471-19,-1.3187628,-2.5606194,-5.335143
GBHS39112-19,-1.3187628,-2.5606194,-5.335143
GBHS16992-19,-1.3187628,-2.5606194,-5.335143
GBMA10435-15,-1.3187628,-2.5606194,-5.335143
GBMA13812-15,-1.3187628,-2.5606194,-5.335143
GBHS15854-19,-1.5324194,-2.4356601,-5.278532
GBMA12045-15,-1.2024634,-2.3541105,-5.2667046
GBMA12531-15,-1.3055488,-2.543746,-5.4267273
GBHS22376-19,-1.262229,-2.5119588,-5.3418727
GBHS16658-19,-1.262229,-2.5119588,-5.3418727
GBHS28889-19,-1.5197326,-2.8990195,-5.7031574
GBHS33704-19,-1.2532493,-2.488249,-5.332822
GBHS21212-19,-1.3187628,-2.5606194,-5.335143
GBMA13584-15,-1.3473415,-2.608188,-5.339064
GBHS34662-19,-1.2539977,-2.5063818,-5.30116
GBHS17460-19,-1.3187628,-2.5606194,-5.335143
GBHS40345-19,-1.3757889,-2.668718,-5.2382364
GBHS23228-19,-1.3187628,-2.5606194,-5.335143
GBHS37107-19,-1.4599929,-2.658815,-5.483987
GBHS40320-19,-1.2532493,-2.488249,-5.332822
GBHS21960-19,-1.2417363,-2.5280087,-5.333582
GBHS29244-19,-1.2806643,-2.3054178,-5.038504
GBHS28783-19,-1.3719225,-2.6308315,-5.3954334
GBHS35633-19,-1.3187628,-2.5606194,-5.335143
GBMNA16797-19,-1.3187628,-2.5606194,-5.335143
GBHS38109-19,-1.4561871,-2.7085607,-5.442649
GBHS30168-19,-1.3466724,-2.5696895,-5.380675
GBHS25475-19,-1.3187628,-2.5606194,-5.335143
GBHS28934-19,-1.3187628,-2.5606194,-5.335143
GBHS29459-19,-1.3187628,-2.5606194,-5.335143
GBHS32890-19,-1.3187628,-2.5606194,-5.335143
GBHS22402-19,-1.3187628,-2.5606194,-5.335143
GBHS37037-19,-1.3187628,-2.5606194,-5.335143
GBHS20906-19,-1.3187628,-2.5606194,-5.335143
GBHS27120-19,-1.3187628,-2.5606194,-5.335143
GBMA12569-15,-1.2085103,-2.4858181,-5.3129244
GBHS36150-19,-1.3373133,-2.5729418,-5.358925
GBMNA18225-19,-1.3373133,-2.5729418,-5.358925
GBHS19967-19,-1.465242,-2.6143937,-5.3667717
GBHS20267-19,-1.2292243,-2.5543277,-5.365898
GBMA12850-15,-1.1944538,-2.417414,-5.2083664
GBHS38894-19,-1.3187628,-2.5606194,-5.335143
GBHS19459-19,-1.3558595,-2.5760725,-5.3433914
GBHS22891-19,-1.3187628,-2.5606194,-5.335143
GBHS22875-19,-1.3187628,-2.5606194,-5.335143
GBHS18561-19,-1.2711557,-2.5371397,-5.272298
GBHS21018-19,-1.3187628,-2.5606194,-5.335143
GBHS30430-19,-1.3620214,-2.6142552,-5.2775207
GBHS18828-19,-1.3187628,-2.5606194,-5.335143
GBHS32301-19,-1.3187628,-2.5606194,-5.335143
GBHS18011-19,-1.3187628,-2.5606194,-5.335143
GBHS39094-19,-1.3187628,-2.5606194,-5.335143
GBHS37392-19,-1.3187628,-2.5606194,-5.335143
GBMA12648-15,-1.3187628,-2.5606194,-5.335143
GBHS17001-19,-1.3187628,-2.5606194,-5.335143
GBHS32031-19,-1.3187628,-2.5606194,-5.335143
GBHS32934-19,-1.3187628,-2.5606194,-5.335143
GBHS31758-19,-1.3187628,-2.5606194,-5.335143
GBHS39344-19,-1.3187628,-2.5606194,-5.335143
GBHS33130-19,-1.3187628,-2.5606194,-5.335143
GBHS28204-19,-1.3187628,-2.5606194,-5.335143
GBMA12345-15,-1.2846142,-2.3542414,-5.1716447
GBHS23036-19,-1.2463672,-2.6221972,-5.3583956
GBMA11863-15,-1.3187628,-2.5606194,-5.335143
GBHS27477-19,-1.3187628,-2.5606194,-5.335143
GBHS17005-19,-1.3187628,-2.5606194,-5.335143
GBHS19803-19,-1.3187628,-2.5606194,-5.335143
GBHS19379-19,-1.3558595,-2.5760725,-5.3433914
GBHS33811-19,-1.3187628,-2.5606194,-5.335143
GBHS30150-19,-1.3187628,-2.5606194,-5.335143
GBHS23649-19,-1.3187628,-2.5606194,-5.335143
GBHS18634-19,-1.3187628,-2.5606194,-5.335143
GBMA10545-15,-1.3739353,-2.5607197,-5.450652
GBHS37768-19,-1.270738,-2.5461547,-5.3111963
GBMA13458-15,-1.3187628,-2.5606194,-5.335143
GBMA13485-15,-1.3187628,-2.5606194,-5.335143
GBMA12958-15,-1.3187628,-2.5606194,-5.335143
GBHS20281-19,-1.3187628,-2.5606194,-5.335143
GBHS34224-19,-1.3187628,-2.5606194,-5.335143
GBHS26506-19,-1.3187628,-2.5606194,-5.335143
GBHS23135-19,-1.3187628,-2.5606194,-5.335143
GBHS30274-19,-1.3187628,-2.5606194,-5.335143
GBHS29847-19,-1.3187628,-2.5606194,-5.335143
GBHS17608-19,-1.3187628,-2.5606194,-5.335143
GBHS21837-19,-1.3187628,-2.5606194,-5.335143
GBHS40905-19,-1.3187628,-2.5606194,-5.335143
GBHS30762-19,-1.3187628,-2.5606194,-5.335143
GBHS32013-19,-1.3187628,-2.5606194,-5.335143
GBMA13668-15,-1.3187628,-2.5606194,-5.335143
GBHS22317-19,-1.3373133,-2.5729418,-5.358925
GBHS28563-19,-1.2532493,-2.488249,-5.332822
GBHS26586-19,-1.262229,-2.5119588,-5.3418727
GBHS31460-19,-1.3187628,-2.5606194,-5.335143
GBHS19324-19,-1.3558595,-2.5760725,-5.3433914
GBHS40168-19,-1.3558595,-2.5760725,-5.3433914
GBHS22554-19,-1.3187628,-2.5606194,-5.335143
GBHS36995-19,-1.3719225,-2.6308315,-5.3954334
GBHS20591-19,-1.3719225,-2.6308315,-5.3954334
GBMNA18202-19,-1.4746404,-2.7373393,-5.436883
GBMA13620-15,-1.3187628,-2.5606194,-5.335143
GBHS25744-19,-1.3187628,-2.5606194,-5.335143
GBHS29033-19,-1.3187628,-2.5606194,-5.335143
GBHS39269-19,-1.3187628,-2.5606194,-5.335143
GBHS27488-19,-1.3187628,-2.5606194,-5.335143
GBHS26977-19,-1.3187628,-2.5606194,-5.335143
GBHS32575-19,-1.3187628,-2.5606194,-5.335143
GBHS37411-19,-1.3187628,-2.5606194,-5.335143
GBHS6357-10,-1.3187628,-2.5606194,-5.335143
GBMA12386-15,-1.3187628,-2.5606194,-5.335143
GBHS38669-19,-1.3187628,-2.5606194,-5.335143
GBHS29880-19,-1.3187628,-2.5606194,-5.335143
GBHS15849-19,-1.4971852,-2.4032881,-5.1889296
GBMA13902-15,-1.2267264,-2.5089011,-5.319354
GBHS26010-19,-1.4464489,-2.6996567,-5.446253
GBHS37238-19,-1.3187628,-2.5606194,-5.335143
GBHS38955-19,-1.3187628,-2.5606194,-5.335143
GBHS32773-19,-1.3187628,-2.5606194,-5.335143
GBHS23526-19,-1.3187628,-2.5606194,-5.335143
GBHS37197-19,-1.3187628,-2.5606194,-5.335143
GBHS38001-19,-1.3739353,-2.5607197,-5.450652
GBHS28819-19,-1.2009194,-2.404467,-5.342057
GBHS17825-19,-1.3495059,-2.5841906,-5.381871
GBHS32698-19,-1.1963942,-2.4393198,-5.339614
GBHS36899-19,-1.2085103,-2.4858181,-5.3129244
GBHS32448-19,-1.2915108,-2.4675195,-5.313348
GBHS26381-19,-1.4257454,-2.6916776,-5.394306
GBHS19996-19,-1.3946158,-2.607452,-5.4486303
GBHS36007-19,-1.3187628,-2.5606194,-5.335143
GBHS35995-19,-1.3187628,-2.5606194,-5.335143
GBHS28936-19,-1.3187628,-2.5606194,-5.335143
GBHS17593-19,-1.3187628,-2.5606194,-5.335143
GBHS27127-19,-1.3187628,-2.5606194,-5.335143
GBHS33313-19,-1.3187628,-2.5606194,-5.335143
GBHS21748-19,-1.3187628,-2.5606194,-5.335143
GBHS19618-19,-1.3187628,-2.5606194,-5.335143
GBHS37188-19,-1.3187628,-2.5606194,-5.335143
GBMA13163-15,-1.3187628,-2.5606194,-5.335143
GBHS26529-19,-1.1963942,-2.4393198,-5.339614
GBHS25535-19,-1.262229,-2.5119588,-5.3418727
GBHS24922-19,-1.262229,-2.5119588,-5.3418727
GBHS40392-19,-1.262229,-2.5119588,-5.3418727
GBMA13769-15,-1.2292243,-2.5543277,-5.365898
GBHS23771-19,-1.3377836,-2.5155613,-5.1762657
